Website,Trustworthiness,Avg_Daily_Visitors,Child_Safety,Avg_Daily_Pageviews,Privacy,Facebook_likes,Twitter_mentions,Google_pluses,LinkedIn_mentions,Pinterest_pins,StumbleUpon_views,Traffic_Rank,Reach_Day,Month_Average_Daily_Reach,Daily_Pageviews,Month_Average_Daily_Pageviews,Daily_Pageviews_per_user,Location,Hosted_by,Registrar,subnetwork_count,Status
3-sk.tv,Unknown,576639.0,Unknown,1574226.0,Unknown,1,253,1920,103,0,22,4706,0.03648,0.047616,0.00217,0.003014,2.496,United States,"CloudFlare, Inc.","ENOM, INC.",2,Risky
okaz.com.sa,Excellent,54621.0,Excellent,125630.0,Excellent,1,40,99,39,0,22,5531,0.004128,0.003869,0.00024,0.000227,2.112,United States,Sucuri,SaudiNIC,1,Safe
adslgate.com,Excellent,188917.0,Excellent,825571.0,Excellent,1,339,156,103,0,22,5104,0.01344,0.01488,0.001488,0.001459,4.032,United Kingdom,UK2 Infrastructure,"GODADDY.COM, LLC",3,Safe
almowaten.net,Good,26493.0,Excellent,47688.0,Good,1,30,3,59,0,22,8737,0.00192,0.0024,8.4e-05,9.9e-05,1.824,United States,TECHNOLOGY HORIZONS FOR INTEGRATED SOLUTIONS,"ENOM, INC.",1,Safe
mapnews.com,Unknown,2563.0,Unknown,4615.0,Unknown,2,23,3,2,0,1,7945,0.00048,0.000259,1e-05,1.4e-05,0.96,United States,"CloudFlare, Inc.",TUCOWS DOMAINS INC.,2,Risky
google.sn,Excellent,242953.0,Excellent,1112726.0,Excellent,14,3,81,14,0,13,4179,0.0192,0.018912,0.00217,0.001969,4.32,United States,Google Inc.,Unknown,1,Risky
leral.net,Good,39259.0,Good,125630.0,Good,8,791,78,24,0,1,9063,0.002592,0.002861,0.000163,0.000232,2.496,France,Webzine,KHEWEUL.COM SA,2,Safe
galsen221.com,Unknown,10470.0,Unknown,19894.0,Unknown,0,3,199,11,0,3,13000,0.000955,0.000745,3.7e-05,3.2e-05,1.6235,United States,"CloudFlare, Inc.",LIGNE WEB SERVICES SARL DBA LWS,2,Risky
dakaractu.com,Unknown,23318.0,Unknown,48970.0,Unknown,6,1650,191,5,0,3,12555,0.001719,0.002053,0.000105,0.000107,2.3875,Unknown,Unknown,OVH,1,Risky
passorange.sn,Unknown,28143.0,Unknown,81616.0,Unknown,14,3,4,11,0,3,38274,0.002483,0.002263,0.000162,0.000154,2.865,Unknown,Internet Assigned Numbers Authority,Unknown,1,Risky
metrodakar.net,Unknown,5101.0,Unknown,7651.0,Unknown,0,3,1,11,0,3,27003,0.000181,0.000449,6e-06,1.6e-05,0.955,United States,Groupe Barizco Inc.,PLANETHOSTER INC.,1,Risky
buzzsenegal.com,Unknown,13930.0,Unknown,36217.0,Unknown,10,11,1,1,0,3,24250,0.001337,0.001146,6.9e-05,7e-05,2.101,United States,"CloudFlare, Inc.","ENOM, INC.",2,Risky
warime.com,Unknown,22040.0,Unknown,116814.0,Unknown,0,3,199,11,0,3,66097,0.00191,0.001748,0.000239,0.00022,5.0615,France,CSIDATACENTER,KHEWEUL.COM SA,1,Risky
uvs.sn,Unknown,15970.0,Unknown,207613.0,Unknown,0,3,199,9,0,3,57199,0.001146,0.001165,0.000229,0.000327,8.022,France,OVH SAS,Unknown,1,Risky
expat-dakar.com,Good,15221.0,Excellent,94369.0,Good,0,37,364,11,0,3,48837,0.001242,0.001213,0.000201,0.000195,6.685,France,OVH SAS,OVH,1,Safe
gouv.sn,Good,22235.0,Excellent,86718.0,Good,0,3,199,11,0,5,48337,0.001433,0.001815,0.000124,0.000158,3.438,Senegal,Ecole Nationale d'Economie Appliquee,Unknown,1,Risky
jumia.sn,Unknown,9919.0,Unknown,53561.0,Unknown,0,3,3,46,0,3,82104,0.001337,0.000745,0.000143,9.3e-05,4.6795,United States,Incapsula Inc,Unknown,1,Risky
blogspot.sn,Unknown,11796.0,Unknown,18874.0,Unknown,93700,3,11700000,11,0,3,85161,0.001051,0.00092,4.5e-05,3.9e-05,1.719,United States,Google Inc.,Unknown,1,Risky
seneporno.com,Unknown,18177.0,Unknown,199962.0,Unknown,0,3,199,11,0,3,54065,0.001433,0.001337,0.000401,0.000343,11.46,United States,"CloudFlare, Inc.",PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,2,Risky
clicnscores-sng.com,Unknown,9758.0,Unknown,14638.0,Unknown,0,3,199,11,0,3,110295,0.000595,0.000842,1.9e-05,3.1e-05,1.323,France,Jaguar Network,GENIOUS COMMUNICATIONS SARL/AU,1,Risky
dakarbuzz.net,Unknown,7800.0,Unknown,34323.0,Unknown,0,1,2,11,0,3,97638,0.000369,0.000614,2.6e-05,6.3e-05,2.7405,United States,"CloudFlare, Inc.","GODADDY.COM, LLC",2,Risky
streaming-illimite-sng.com,Unknown,8015.0,Unknown,11222.0,Unknown,0,3,2,11,0,3,84875,0.000745,0.000765,2.4e-05,2.8e-05,1.337,France,Jaguar Network,GENIOUS COMMUNICATIONS SARL/AU,1,Risky
kimcurlrvsms.com,Poor,303684.0,Unknown,625588.0,Poor,0,3,199,11,0,3,6221,0.02304,0.021312,0.001075,0.001037,1.92,United States,Amazon Technologies Inc.,INWX GMBH & CO. KG,1,Safe
kupujemprodajem.com,Excellent,130810.0,Excellent,1922915.0,Excellent,228,1,3010,4,0,1,5480,0.01056,0.010464,0.003965,0.003629,14.4,Serbia,Mainstream doo,TUCOWS DOMAINS INC.,1,Safe
polovniautomobili.com,Excellent,55555.0,Excellent,561117.0,Excellent,4,97,334,5,0,883,12733,0.004584,0.004555,0.001318,0.001165,11.46,Serbia,Orion Telekom Tim Hosting pool,"GODADDY.COM, LLC",1,Safe
limundo.com,Excellent,55326.0,Excellent,719250.0,Excellent,19,23,2590,962,0,194,13216,0.004584,0.004469,0.001547,0.001366,12.415,Serbia,Virtual Infrastructure,CSL COMPUTER SERVICE LANGENBACH GMBH D/B/A JOKER.COM,1,Safe
telegraf.rs,Excellent,120364.0,Excellent,402017.0,Excellent,3,74,1150,4,0,22,8895,0.008736,0.009302,0.000643,0.000725,3.072,Serbia,Mainstream doo,RNIDS,1,Safe
blogspot.rs,Unknown,82258.0,Unknown,157113.0,Unknown,93700,74,11700000,58,0,143,14203,0.006208,0.006781,0.000248,0.000314,1.6235,United States,Google Inc.,RNIDS,1,Risky
novosti.rs,Excellent,82309.0,Excellent,242811.0,Excellent,3,11,296,21,0,8,12893,0.006017,0.006666,0.000544,0.000442,3.438,Serbia,Mainstream doo,RNIDS,1,Safe
kupindo.com,Excellent,46901.0,Excellent,337690.0,Excellent,4,5,88,475,0,57,17467,0.004107,0.003839,0.000711,0.000633,7.3535,Serbia,Virtual Infrastructure,CSL COMPUTER SERVICE LANGENBACH GMBH D/B/A JOKER.COM,1,Safe
rts.rs,Excellent,64856.0,Excellent,226997.0,Excellent,5,74,338,258,0,22,13303,0.005348,0.005644,0.000516,0.000457,3.629,Serbia,YUnet International d.o.o.,RNIDS,1,Safe
alo.rs,Excellent,56111.0,Excellent,185168.0,Excellent,69,2,177,58,0,2,17749,0.004011,0.00466,0.000325,0.000358,3.1515,Serbia,Mainstream doo,RNIDS,1,Safe
mondo.rs,Excellent,53695.0,Excellent,204042.0,Excellent,4,27,894,3,0,75,18098,0.003725,0.004298,0.000411,0.000369,4.1065,Serbia,TELEKOM SRBIJA,RNIDS,1,Safe
srbijadanas.com,Unsatisfactory,62444.0,Very poor,181087.0,Unsatisfactory,4,590,29,3,0,143,18714,0.005062,0.004756,0.000372,0.000309,2.7695,Serbia,Mainstream doo,"GODADDY.COM, LLC",1,Safe
likemag.com,Unsatisfactory,82833.0,Poor,107683.0,Unsatisfactory,4,269,62,2,0,143,743,0.00576,0.006566,0.000163,0.000204,1.152,United States,"CloudFlare, Inc.",UNITED-DOMAINS AG,2,Safe
naslovi.net,Excellent,49257.0,Excellent,157623.0,Excellent,8,79,348,6,0,1570,20939,0.004298,0.00403,0.000344,0.000293,2.9605,Serbia,Mainstream doo,"GODADDY.COM, LLC",1,Safe
google.sc,Excellent,4164.0,Excellent,16657.0,Excellent,1,86,8,63,0,87,150349,0.000284,0.000359,5.4e-05,2.7e-05,7.56,United States,Google Inc.,Unknown,1,Risky
cwseychelles.com,Unknown,3028.0,Unknown,4543.0,Unknown,1,86,118,3,0,2,289941,0.000284,0.000198,9e-06,7e-06,1.89,Seychelles,XNET PPPoE Customers,"NETWORK SOLUTIONS, LLC.",1,Risky
egov.sc,Good,1553.0,Excellent,4038.0,Good,1,86,3970,63,0,99,378324,0.000189,0.000142,1.3e-05,9e-06,3.78,Unknown,Unknown,Unknown,2,Risky
extra.to,Unknown,912514.0,Unknown,2856169.0,Unknown,1,86,56,2,0,99,776,0.06144,0.07248,0.001728,0.010502,1.056,United States,"CloudFlare, Inc.",Unknown,2,Risky
1337x.to,Excellent,1549015.0,Good,11896433.0,Excellent,1,227,462,63,0,56,526,0.14688,0.12288,0.029472,0.02183,7.7472,United States,"CloudFlare, Inc.",Unknown,2,Risky
seychelles.net,Good,1062.0,Excellent,2019.0,Good,1,86,118,63,0,99,606970,6.6e-05,7.8e-05,5e-06,4e-06,2.835,Seychelles,CWS-Static-Public-IPs,"NETWORK SOLUTIONS, LLC.",1,Safe
ssl4anyone5.com,Unknown,1316590.0,Unknown,2922830.0,Unknown,1,86,3970,63,0,99,4621,0.008544,0.062784,0.000355,0.003091,1.728,United States,Webair Internet Development Company Inc.,"ENOM, INC.",1,Risky
icare.sc,Unknown,252.0,Unknown,1009.0,Unknown,1,86,3970,63,0,99,612327,5.7e-05,5.1e-05,6e-06,5e-06,3.78,Seychelles,Intelvision Ltd,Unknown,1,Risky
intelvision.sc,Unknown,673.0,Unknown,2019.0,Unknown,1,86,3970,63,0,99,451468,2.8e-05,6.3e-05,3e-06,6e-06,3.78,Seychelles,Local Registry / ISP,Unknown,1,Risky
google.com.sl,Excellent,8575695.5,Excellent,18101039.5,Excellent,2,296,20,2,0,2805,14077,0.005826,0.00551,0.000544,0.000557,4.011,United States,Google Inc.,Unknown,1,Risky
careers.sl,Unknown,5215.0,Unknown,15647.0,Unknown,29,296,7040,33,0,2805,174849,0.000189,0.000331,9e-06,2.3e-05,1.89,Ireland,Amazon Data Services Ireland Limited,Unknown,1,Risky
who.int,Excellent,562630.0,Excellent,1620376.0,Excellent,29,309,1080000,258,0,9530,1955,0.03744,0.04512,0.002458,0.003024,2.4,Switzerland,World Health Organization,Internet Assigned Numbers Authority,1,Safe
betatmercury.com,Unknown,3154.0,Unknown,10094.0,Unknown,29,1,7040,14,0,2805,216468,0.000378,0.000246,2.4e-05,1.9e-05,2.835,United States,"GoDaddy.com, LLC",WEB4AFRICA INC,1,Risky
newsnow.co.uk,Excellent,381855.0,Excellent,1615248.0,Excellent,4,296,674,22,0,31800,2481,0.0288,0.030624,0.003245,0.00312,4.32,United States,"PSINet, Inc.",Nominet UK,2,Safe
skysports.com,Excellent,839893.0,Excellent,2435692.0,Excellent,15,263,917,57,0,307,1151,0.06144,0.06912,0.004234,0.004618,2.592,United States,"Level 3 Communications, Inc.","NETWORK SOLUTIONS, LLC.",2,Safe
mirror.co.uk,Excellent,1614555.0,Excellent,2389542.0,Excellent,57,1220,289000,389,1,5340,733,0.11712,0.12672,0.00457,0.004406,1.44,United States,"NTT America, Inc.",Nominet UK,2,Safe
google.com.sg,Excellent,4601895.0,Excellent,37827584.0,Excellent,170,138,96900,312,0,361,159,0.36672,0.3648,0.071712,0.068544,7.3728,United States,Google Inc.,MARKMONITOR INC,1,Safe
qoo10.sg,Unknown,244526.0,Excellent,2061365.0,Unknown,2,144,972,43,0,245,3488,0.02016,0.018816,0.003811,0.003686,8.064,United States,"Akamai Technologies, Inc.",NEWMEDIA EXPRESS PTE. LTD.,1,Safe
dbs.com.sg,Excellent,248551.0,Excellent,569182.0,Excellent,16,5,30,339,0,245,4615,0.02112,0.0216,0.001037,0.001171,2.112,United States,"Akamai Technologies, Inc.",CSC,1,Safe
straitstimes.com,Excellent,301939.0,Excellent,594821.0,Excellent,16,11,501,321,0,212,4908,0.01824,0.021888,0.000854,0.00097,1.728,United States,"Akamai Technologies, Inc.",IP MIRROR PTE LTD. DBA IP MIRROR,1,Safe
lazada.sg,Excellent,148972.0,Excellent,974276.0,Excellent,24,138,626,429,0,245,6523,0.01248,0.012,0.001805,0.001814,5.568,Russian Federation,HLL LLC,MARKMONITOR INC,1,Safe
allsingaporestuff.com,Unknown,16720.0,Unknown,38458.0,Unknown,16,4,115,3,0,5,6613,0.00096,0.002304,5.7e-05,0.000109,2.208,United States,"Amazon.com, Inc.","FASTDOMAIN, INC.",8,Risky
hardwarezone.com.sg,Excellent,134426.0,Excellent,774294.0,Excellent,4,4,374,29,0,245,6840,0.009504,0.011232,0.001526,0.001507,6.048,United States,"Akamai Technologies, Inc.",IP MIRROR PTE LTD,2,Safe
singpass.gov.sg,Good,141875.0,Excellent,358944.0,Good,16,5,3920,5,0,245,7891,0.01248,0.011232,0.000778,0.000671,2.592,United States,"Akamai Technologies, Inc.",GOVERNMENT TECHNOLOGY AGENCY,1,Safe
carousell.com,Good,160427.0,Unknown,835827.0,Good,1130,1,329,54,0,245,6513,0.01248,0.012672,0.001498,0.001488,5.088,United States,"CloudFlare, Inc.","GODADDY.COM, LLC",2,Safe
ocbc.com,Excellent,132261.0,Excellent,383557.0,Excellent,16,13,150,3,0,245,9384,0.01344,0.009888,0.00096,0.000664,3.168,United States,"Akamai Technologies, Inc.",IP MIRROR PTE LTD. DBA IP MIRROR,1,Safe
channelnewsasia.com,Excellent,166247.0,Excellent,315871.0,Excellent,7,138,1070,145,0,27200,7751,0.0096,0.012864,0.00047,0.000575,1.824,United States,"NTT America, Inc.",IP MIRROR PTE LTD. DBA IP MIRROR,2,Safe
jobstreet.com.sg,Good,95229.0,Excellent,933254.0,Good,16,4,83,69,0,23,8493,0.006432,0.007478,0.002006,0.001632,12.48,Singapore,Equinix Singapore,ADICIO PTE LTD,1,Safe
uob.com.sg,Good,69418.0,Excellent,478990.0,Good,16,133,4,316,0,11,11931,0.005253,0.006064,0.001051,0.000984,7.9265,Japan,Pacnet Services (Japan) Corp.,IP MIRROR PTE LTD,4,Safe
thedailyherald.sx,Unknown,2944.0,Unknown,7067.0,Unknown,2,162,9,135,0,114,289144,0.000189,0.000189,1.4e-05,1.2e-05,2.835,United States,"CloudFlare, Inc.",Unknown,2,Risky
mangapanda.com,Excellent,323178.0,Excellent,7691659.0,Excellent,2,433,682,1,0,2760,2422,0.02304,0.024192,0.01392,0.012854,24.96,Turkey,IDEAL HOSTING SUNUCU INTERNET HIZM. TIC. LTD. STI,PDR LTD. D/B/A PUBLICDOMAINREGISTRY.COM,1,Safe
okta.com,Excellent,1493526.0,Excellent,4614996.0,Excellent,2,1,676,371,0,1,636,0.1392,0.12,0.009984,0.008716,3.024,United States,"CloudFlare, Inc.","NAME.COM, INC.",2,Safe
smn-news.com,Unknown,1093.0,Unknown,6561.0,Unknown,2,15,11,6,0,3,445167,9.5e-05,9.5e-05,1.8e-05,7e-06,6.615,United States,"Liquid Web, L.L.C","GODADDY.COM, LLC",1,Risky
wib-home.com,Unknown,505.0,Unknown,2523.0,Unknown,2,162,5650,135,0,114,696144,1.9e-05,5.4e-05,7e-06,8e-06,9.45,Curacao,United Telecommunication Services (UTS),"NETWORK SOLUTIONS, LLC.",1,Risky
todorelatos.com,Good,44286.0,Very poor,292290.0,Good,520,328,408,1,0,19,18982,0.003534,0.003581,0.00064,0.000603,6.7805,United States,"CloudFlare, Inc.","GODADDY.COM, LLC",2,Safe
wib-bank.net,Unknown,316.0,Unknown,2496.0,Unknown,2,162,5650,135,0,1,1017355,6.5e-05,4.1e-05,1.5e-05,5e-06,8.415,United States,Strategic Systems Consulting,"NETWORK SOLUTIONS, LLC.",1,Risky
fmovies.se,Good,1159090.0,Excellent,4450907.0,Good,2,162,2580,135,0,114,587,0.1776,0.12192,0.017856,0.010973,3.8016,United States,"CloudFlare, Inc.",NIC-SE,2,Safe
doujins.com,Excellent,70120.0,Very poor,469807.0,Excellent,2,1,1,135,0,1400,14718,0.004584,0.005405,0.000726,0.000937,6.685,United States,"Hosting Services, Inc.","GODADDY.COM, LLC",1,Safe
ddl-island.su,Good,51274.0,Excellent,297392.0,Good,2,162,1,9,0,1,12971,0.003247,0.004412,0.000344,0.00058,4.4885,United States,"CloudFlare, Inc.",RUCENTER-REG-RIPN,2,Safe
google.sk,Excellent,2152623.0,Excellent,16962674.0,Excellent,70,1,2910,66,0,40,342,0.16896,0.17184,0.031872,0.031354,7.0944,United States,Google Inc.,SK-NIC,1,Safe
azet.sk,Good,400096.0,Unsatisfactory,2512608.0,Good,0,1,298,12,0,1,2166,0.02976,0.031968,0.005434,0.004368,6.912,Slovakia,"Azet.sk, a.s.",SK-NIC,1,Safe
sme.sk,Excellent,400898.0,Excellent,1763954.0,Excellent,0,1,631,48,1,58,2456,0.02976,0.030912,0.00313,0.003024,4.032,United States,"CloudFlare, Inc.",SK-NIC,2,Safe
aktuality.sk,Excellent,350525.0,Good,1174260.0,Excellent,0,1,425,25,0,2,3484,0.02784,0.0264,0.002112,0.00193,2.88,Slovakia,"Azet.sk, a.s.",SK-NIC,1,Safe
zoznam.sk,Excellent,321276.0,Good,1040938.0,Excellent,2000,1,719,25,0,3640,3274,0.02112,0.026304,0.001824,0.00193,3.264,Slovakia,Static IP assignment,SK-NIC,1,Safe
bazos.sk,Excellent,197186.0,Excellent,2169048.0,Excellent,0,1,485,25,0,1,3718,0.0144,0.01632,0.00431,0.004685,11.52,Czech Republic,SuperNetwork s.r.o.,SK-NIC,1,Safe
cas.sk,Good,240430.0,Unsatisfactory,1158876.0,Good,0,1,849,36,0,1,3849,0.01728,0.019008,0.002016,0.001987,4.32,Slovakia,"Azet.sk, a.s.",SK-NIC,1,Safe
topky.sk,Good,221369.0,Unsatisfactory,907616.0,Good,499,1,512,1,0,1,4409,0.01536,0.017856,0.001632,0.00168,4.032,Slovakia,Static IP assignment,SK-NIC,1,Safe
heureka.sk,Good,163037.0,Good,635844.0,Good,0,1,135,2,0,1,6079,0.01248,0.01344,0.001248,0.001258,3.744,Czech Republic,Heureka Shopping s.r.o,SK-NIC,2,Safe
atlas.sk,Excellent,183134.0,Good,538416.0,Excellent,0,1,12,2,0,3,6129,0.01248,0.014496,0.00096,0.001008,2.88,Slovakia,"Centrum Holdings, a.s.",SK-NIC,1,Safe
shmu.sk,Excellent,134176.0,Excellent,402530.0,Excellent,2,3,210,25,0,7,9462,0.01152,0.010944,0.000874,0.000777,2.976,Slovakia,National Agency for Network and Electronic Services,SK-NIC,1,Safe
pluska.sk,Good,136377.0,Unsatisfactory,640971.0,Good,24,1,273,38,0,2,7260,0.0096,0.010656,0.001152,0.001152,4.416,Slovakia,"SPOLOCNOST 7 PLUS, s.r.o.",SK-NIC,2,Safe
alza.sk,Excellent,97671.0,Excellent,615332.0,Excellent,0,1,204,1,0,1,8238,0.007392,0.008794,0.001056,0.001354,5.76,Czech Republic,ABRATICA s. r. o.,SK-NIC,1,Safe
pravda.sk,Excellent,136847.0,Good,437912.0,Excellent,0,1,198,60,0,214,7482,0.009216,0.010944,0.00095,0.000838,3.84,Slovakia,"Yegon, s.r.o Slovakia",SK-NIC,1,Safe
dennikn.sk,Good,148888.0,Good,416888.0,Good,87,1,627,38,0,2,7367,0.01536,0.012,0.000931,0.000799,2.688,Slovakia,"BONET Systems, s.r.o.",SK-NIC,1,Safe
slsp.sk,Excellent,101944.0,Excellent,856337.0,Excellent,0,1,127,41,0,2,9218,0.005568,0.007363,0.001056,0.001411,7.296,Austria,sIT-AT Service,SK-NIC,1,Safe
edupage.org,Good,172618.0,Excellent,523032.0,Good,0,5,675,25,0,2,7629,0.01248,0.012864,0.000864,0.000922,2.784,Germany,Hetzner Online GmbH,Public Interest Registry,1,Safe
centrum.sk,Excellent,113243.0,Good,283109.0,Excellent,0,1,54,3,0,1,9995,0.008309,0.009015,0.000497,0.000553,2.1965,Slovakia,"Centrum Holdings, a.s.",SK-NIC,1,Safe
hnonline.sk,Excellent,100190.0,Excellent,390741.0,Excellent,4,1860,1820,46,0,1,9787,0.007354,0.008032,0.000726,0.000709,3.82,Slovakia,Static IP assignment for the customers,SK-NIC,1,Safe
topserialy.to,Unknown,120346.0,Unknown,589693.0,Unknown,0,1,675,25,0,2,9139,0.008256,0.009197,0.000893,0.001046,4.416,United States,"CloudFlare, Inc.",Unknown,2,Risky
mojevideo.sk,Good,72872.0,Poor,612127.0,Good,1,1,104,25,0,1,10407,0.004871,0.00637,0.001242,0.001261,9.55,Slovakia,VNET-org-86.110.240.245,SK-NIC,1,Safe
refresher.sk,Good,87228.0,Good,348912.0,Good,0,112,246,7,0,2,12149,0.007449,0.006933,0.000525,0.000761,2.9605,Czech Republic,network for our customers,SK-NIC,1,Safe
profesia.sk,Excellent,69501.0,Excellent,556015.0,Excellent,9,1,1710,506,0,1,12977,0.004298,0.005167,0.000774,0.000974,6.7805,Slovakia,Profesia s.r.o.,SK-NIC,1,Safe
rtvs.sk,Good,47548.0,Excellent,133138.0,Good,10,1,120,6,0,2,20346,0.003629,0.004622,0.00021,0.000315,2.483,Slovakia,"BENESTRA, s.r.o.",SK-NIC,1,Safe
vub.sk,Excellent,72922.0,Excellent,320856.0,Excellent,0,1,356,4,0,1,15128,0.004393,0.005052,0.000487,0.000524,4.202,Italy,Intesa Sanpaolo Group Services S.c.p.A.,SK-NIC,1,Safe
ablogica.com,Very poor,1320996.0,Unknown,1994703.0,Very poor,0,1,675,25,0,2,509,0.09984,0.13728,0.003542,0.005408,1.44,United States,"GoDaddy.com, LLC","GODADDY.COM, LLC",1,Safe
evysledky.com,Good,53749.0,Excellent,290250.0,Good,0,1,3840,25,0,2,17499,0.003247,0.004527,0.000382,0.000589,5.0615,Czech Republic,Livesport,"ONLINENIC, INC.",1,Safe
google.si,Excellent,803781.0,Excellent,7025049.0,Excellent,23,213,803,58,0,983,905,0.06336,0.064032,0.013728,0.012979,8.1312,United States,Google Inc.,MarkMonitor,1,Safe
partis.si,Excellent,125329.0,Unsatisfactory,897360.0,Excellent,3,213,190,97,0,1,6859,0.01248,0.010656,0.00239,0.001843,7.488,United States,"CloudFlare, Inc.",G-Server d.o.o.,2,Safe
24ur.com,Excellent,167544.0,Good,457397.0,Excellent,18,941,924,64,0,20,7288,0.01344,0.013056,0.000893,0.000834,2.496,United States,"Level 3 Communications, Inc.","REGISTER.COM, INC.",4,Safe
rtvslo.si,Excellent,134604.0,Excellent,473806.0,Excellent,754,3,777,116,0,20,7831,0.01056,0.010848,0.00096,0.000921,3.36,Slovenia,RTV Slovenija,DHH.si d.o.o.,1,Safe
bolha.com,Excellent,83442.0,Excellent,917871.0,Excellent,3,46,1270,8,0,6,9064,0.006816,0.006989,0.001958,0.001901,10.56,Slovenia,Bolha d.o.o.,CSL COMPUTER SERVICE LANGENBACH GMBH D/B/A JOKER.COM,1,Safe
siol.net,Excellent,82764.0,Excellent,331058.0,Excellent,8,11800,318,97,1,53,11791,0.007163,0.006714,0.000783,0.000619,4.1065,Croatia,Styria IT Solutions d.o.o.,TUCOWS DOMAINS INC.,2,Safe
avto.net,Excellent,59618.0,Excellent,953899.0,Excellent,11,264,254,97,0,1,11548,0.005539,0.004861,0.002626,0.00192,17.19,Slovenia,AVTONET d.o.o.,TUCOWS DOMAINS INC.,1,Safe
gov.si,Excellent,78490.0,Excellent,243321.0,Excellent,14,213,5,2,0,23,13998,0.006017,0.006026,0.000497,0.00046,3.1515,Slovenia,Republika Slovenija Ministrstvo za javno upravo,Ministrstvo za javno upravo - DI,1,Safe
slovenskenovice.si,Good,56575.0,Good,186699.0,Good,14,213,96,3,0,53,17425,0.00468,0.00446,0.000315,0.000331,2.865,Slovenia,"DELO, d. d.","Telekom Slovenije, d.d.",2,Safe
zurnal24.si,Excellent,52710.0,Excellent,173946.0,Excellent,14,213,129,97,0,2,19779,0.004011,0.004192,0.000296,0.000328,2.7695,Croatia,Styria IT Solutions d.o.o.,DHH.si d.o.o.,1,Safe
uni-lj.si,Excellent,64702.0,Excellent,245870.0,Excellent,14,213,1575,97,0,1,17017,0.004584,0.004641,0.000344,0.000415,2.7695,Slovenia,ARCTUR d.o.o.,Arnes,1,Safe
enaa.com,Excellent,8988.0,Excellent,18874.0,Excellent,14,15,381,25,1,53,27369,0.00064,0.00086,2.1e-05,4.5e-05,0.955,Slovenia,Gambit d.o.o.,TIERRANET INC. D/B/A DOMAINDISCOVER,1,Safe
mimovrste.com,Excellent,33099.0,Excellent,148950.0,Excellent,14,1,70,2,0,1,27427,0.002292,0.002674,0.000277,0.000292,4.584,Czech Republic,Internet Mall,TUCOWS DOMAINS INC.,2,Safe
1nadan.si,Good,5002.0,Unknown,26015.0,Good,14,1,18,6,0,53,25623,0.000287,0.000411,1e-05,4.2e-05,1.91,Germany,HEG Mass,DHH.si d.o.o.,1,Safe
nlb.si,Excellent,32589.0,Excellent,234648.0,Excellent,14,4,138,8,0,53,30947,0.001719,0.002139,0.000315,0.000328,6.876,Slovenia,"Nova Ljubljanska Banka, d.d. Ljubljana","Telekom Slovenije, d.d.",1,Safe
delo.si,Excellent,34726.0,Excellent,90289.0,Excellent,2,6,1160,13,0,53,31462,0.00277,0.002855,0.000172,0.000154,2.3875,Slovenia,"DELO, d. d.","Telekom Slovenije, d.d.",1,Safe
easistent.com,Good,16203.0,Excellent,82637.0,Good,14,213,2,97,0,53,37894,0.002579,0.001757,0.000401,0.000221,6.3985,Slovenia,"SIEL, INFORMACIJSKE RESITVE, D.O.O.","WILD WEST DOMAINS, LLC",1,Safe
nepremicnine.net,Good,21934.0,Excellent,197411.0,Good,14,213,36,2,0,53,33957,0.001337,0.001719,0.000306,0.000387,8.4995,Slovenia,"Alterna Intertrade d.d., druzba za racunalniski inzeniring, Ljubljana",TUCOWS DOMAINS INC.,1,Safe
svet24.si,Unsatisfactory,27896.0,Unsatisfactory,89269.0,Unsatisfactory,183,65,57,8,0,53,50449,0.002579,0.002263,0.000191,0.000184,2.9605,Slovenia,Salomon d.o.o.,HITROST.COM d.o.o.,1,Safe
blogspot.si,Unknown,36840.0,Unknown,66313.0,Unknown,454,213,11700000,97,0,53,35552,0.002483,0.002645,0.000143,0.000109,2.483,United States,Google Inc.,MarkMonitor,1,Risky
kuponko.si,Excellent,6483.0,Unknown,31116.0,Excellent,14,213,76,3,0,53,35220,0.000649,0.000478,6.2e-05,6e-05,4.011,Slovenia,iSERVER informacijske storitve d.o.o.,HITROST.COM d.o.o.,1,Safe
over.net,Unknown,30606.0,Unknown,45909.0,Unknown,14,124,3,4,0,53,37161,0.00191,0.002655,5.8e-05,9.5e-05,1.146,United States,"CloudFlare, Inc.",GANDI SAS,2,Risky
najdi.si,Excellent,26525.0,Excellent,66313.0,Excellent,1550,1,185,78,0,91,36011,0.002006,0.002254,0.000134,0.000135,2.3875,Slovenia,Telekom Slovenije d.d.,DHH.si d.o.o.,1,Safe
telekom.si,Good,21570.0,Excellent,75496.0,Good,2,213,2200,4,0,1,45869,0.00191,0.00169,0.000143,0.000163,3.1515,Slovenia,Telekom Slovenije d.d.,"Telekom Slovenije, d.d.",1,Safe
somalijobs.net,Unknown,7210.0,Unknown,15143.0,Unknown,1,13,3,26,0,9,131685,0.00051,0.000595,2e-05,2.8e-05,1.6065,United States,Unified Layer,"FASTDOMAIN, INC.",1,Risky
